id_client,age,anciennete_mois,nb_seances_moy_mois,abonnement_premium,coaching,satisfaction,revenu_mensuel,churn
2826,55.0,59,4.7,0,1,8.8,84.23,0
2827,50.0,48,3.2,1,0,3.6,81.83,0
2828,37.0,5,8.5,1,0,6.9,87.6,0
2829,47.0,36,3.2,1,1,5.8,82.55,1
2830,34.0,25,8.3,1,0,7.0,111.99,0
2831,20.0,45,5.7,0,0,6.0,41.31,0
2832,28.0,19,3.8,1,0,3.9,72.38,1
2833,53.0,7,6.1,0,0,4.0,67.52,1
2834,35.0,58,6.6,1,0,10.0,92.63,0
2835,35.0,66,8.4,0,0,7.9,68.21,0
2836,35.0,39,2.4,1,0,1.1,62.46,0
2837,57.0,18,4.7,1,0,4.5,66.01,0
2838,54.0,1,7.8,0,0,5.6,59.57,0
2839,60.0,63,6.5,1,0,8.2,103.77,0
2840,36.0,3,6.0,1,1,3.0,106.9,0
2841,40.0,21,8.0,1,0,4.8,88.64,0
2842,22.0,30,4.6,0,0,4.3,59.38,0
2843,52.0,11,0.5,0,0,1.8,27.91,1
2844,26.0,22,4.3,0,0,2.3,40.41,0
2845,40.0,57,9.0,0,0,9.6,69.29,0
2846,27.0,3,5.6,0,0,3.8,43.83,0
2847,32.0,30,3.3,1,0,4.0,87.52,0
2848,29.0,45,7.7,0,0,7.6,74.62,0
2849,31.0,36,6.7,1,0,6.5,94.65,0
2850,32.0,72,5.3,0,0,7.3,51.08,0
2851,32.0,64,6.2,0,1,10.0,80.26,0
2852,46.0,54,3.0,0,0,4.8,39.86,0
2853,26.0,68,4.3,1,1,8.9,82.24,0
2854,40.0,50,4.9,1,1,7.0,108.37,0
2855,50.0,31,7.2,0,1,9.2,93.94,0
2856,32.0,29,3.9,0,1,5.4,73.49,0
2857,30.0,59,4.9,0,0,6.2,55.01,0
2858,35.0,36,7.9,1,0,5.5,85.55,0
2859,49.0,67,10.0,1,1,10.0,128.58,0
2860,39.0,11,3.3,1,0,2.1,61.56,0
2861,32.0,11,5.3,0,0,2.4,48.04,0
2862,42.0,26,2.0,0,0,1.8,30.26,0
2863,26.0,53,5.0,0,0,6.8,48.32,0
2864,44.0,14,4.4,0,0,4.6,44.59,0
2865,42.0,64,7.5,0,0,6.8,74.8,0
2866,34.0,10,2.7,0,1,5.5,53.14,0
2867,29.0,31,2.4,0,0,4.1,41.77,1
2868,29.0,36,8.0,0,0,9.5,76.28,0
2869,43.0,10,3.7,0,0,4.2,60.8,0
2870,50.0,26,5.4,0,0,7.0,60.8,0
2871,31.0,20,5.6,1,0,5.3,63.91,0
2872,42.0,44,3.4,1,0,3.8,69.83,0
2873,18.0,62,3.4,0,1,7.3,74.28,0
2874,32.0,9,7.3,1,0,3.3,81.43,0
2875,37.0,71,6.4,1,0,7.8,100.06,0
2876,28.0,24,5.0,0,1,6.1,87.91,0
2877,28.0,12,4.7,0,0,4.9,58.66,0
2878,31.0,60,5.6,1,0,7.2,92.72,0
2879,40.0,16,5.8,1,1,5.9,115.92,0
2880,36.0,29,7.5,0,0,5.3,68.24,0
2881,18.0,32,5.0,0,0,4.3,63.58,0
2882,18.0,35,5.9,1,0,5.6,72.9,0
2883,31.0,43,6.4,0,0,6.0,69.44,0
2884,42.0,53,6.5,1,0,4.6,91.31,0
2885,18.0,20,7.9,0,0,6.5,94.43,0
2886,33.0,8,5.0,1,0,3.4,76.02,0
2887,32.0,42,3.9,0,0,4.3,62.1,0
2888,51.0,70,4.3,0,0,6.7,60.92,0
2889,34.0,16,6.3,1,1,6.2,105.33,0
2890,41.0,69,4.8,0,1,9.4,55.79,0
2891,39.0,53,9.6,0,0,8.6,73.87,0
2892,18.0,45,5.0,1,0,4.9,79.01,0
2893,45.0,51,3.1,0,0,4.0,55.0,0
2894,40.0,6,5.6,0,0,4.4,61.02,0
2895,43.0,33,8.1,0,0,7.5,70.73,0
2896,70.0,15,3.4,1,0,2.5,80.08,0
2897,18.0,14,3.3,1,1,4.5,99.3,0
2898,55.0,39,4.6,1,0,5.6,87.82,0
2899,35.0,63,3.7,0,0,6.3,40.03,0
2900,40.0,5,2.3,0,0,1.7,51.2,1
2901,37.0,52,1.9,0,1,4.7,72.61,0
2902,33.0,16,5.5,1,0,3.8,109.04,0
2903,32.0,38,6.4,1,1,8.2,112.11,0
2904,41.0,53,3.6,1,0,5.9,83.89,0
2905,22.0,53,4.9,1,1,7.7,103.89,0
2906,45.0,46,5.4,0,0,5.7,63.18,0
2907,33.0,15,2.8,0,0,2.1,54.86,0
2908,26.0,59,6.7,1,1,10.0,92.4,0
2909,33.0,50,5.4,0,0,5.1,60.06,0
2910,50.0,9,6.0,0,0,4.2,63.51,0
2911,32.0,26,6.4,1,1,8.7,100.74,0
2912,41.0,3,9.9,0,0,8.2,63.91,0
2913,30.0,47,3.0,0,0,4.6,40.12,0
2914,45.0,5,3.2,0,0,2.0,49.23,0
2915,44.0,62,8.4,1,0,8.7,94.71,0
2916,56.0,5,6.3,0,0,4.7,64.36,0
2917,36.0,10,5.1,1,0,6.2,71.38,1
2918,44.0,63,4.0,0,0,7.0,51.75,0
2919,38.0,25,4.5,1,0,5.3,81.11,0
2920,50.0,44,4.6,0,0,5.2,40.26,0
2921,30.0,25,2.0,1,0,2.2,51.36,0
2922,45.0,30,6.9,0,0,6.2,72.74,0
2923,36.0,14,1.0,1,0,2.4,61.22,1
2924,37.0,43,3.3,1,0,6.1,61.33,0
2925,38.0,28,4.1,0,0,3.4,46.54,0
2926,40.0,19,9.3,0,1,6.7,101.16,0
2927,36.0,42,4.8,0,0,5.2,44.79,0
2928,40.0,20,5.6,1,0,6.0,98.6,1
2929,53.0,11,3.2,0,0,2.3,51.83,0
2930,47.0,54,6.7,0,0,7.9,71.98,0
2931,46.0,24,10.9,1,0,7.7,111.24,0
2932,33.0,70,6.0,1,1,8.9,111.01,0
2933,29.0,17,4.3,0,0,3.1,72.8,0
2934,47.0,28,0.9,0,0,1.9,30.28,1
2935,46.0,50,6.4,0,0,7.2,58.06,0
2936,52.0,55,3.0,0,1,7.1,86.2,0
2937,31.0,10,3.5,0,1,4.0,80.45,0
2938,35.0,21,6.9,1,0,4.7,87.6,0
2939,21.0,58,4.1,0,1,5.7,62.42,0
2940,34.0,34,4.8,0,0,6.2,49.9,0
2941,47.0,43,6.5,0,0,5.9,82.83,0
2942,33.0,11,3.6,1,0,3.6,73.84,0
2943,44.0,33,2.4,0,1,3.3,72.65,1
2944,36.0,58,5.9,1,0,8.6,87.05,0
2945,41.0,46,6.5,0,0,9.6,65.76,0
2946,26.0,61,3.8,0,0,6.1,55.17,0
2947,38.0,62,3.7,1,0,5.4,72.53,0
2948,18.0,1,2.8,0,0,3.4,41.45,0
2949,36.0,21,6.4,1,0,5.1,102.96,0
2950,21.0,62,8.8,1,0,9.3,97.02,0
2951,50.0,64,6.9,0,0,5.2,69.57,0
2952,45.0,56,4.8,1,0,6.1,89.85,0
2953,42.0,1,6.4,1,0,5.7,92.88,0
2954,53.0,21,3.3,1,0,2.9,79.3,0
2955,28.0,22,5.7,0,0,4.7,42.38,0
2956,55.0,54,2.8,0,1,5.7,66.49,0
2957,47.0,4,4.8,0,1,7.0,86.65,0
2958,35.0,65,7.2,1,1,10.0,133.32,0
2959,49.0,51,6.6,0,0,7.2,74.79,0
2960,26.0,63,6.1,0,0,7.0,63.28,0
2961,29.0,15,5.8,0,1,7.4,85.05,0
2962,31.0,36,3.5,1,0,3.5,79.93,0
2963,32.0,29,5.3,0,1,7.9,56.06,0
2964,27.0,52,6.6,0,1,8.6,71.29,0
2965,50.0,46,4.5,1,0,6.6,79.01,0
2966,35.0,69,4.6,0,0,6.3,52.18,0
2967,41.0,29,4.1,0,0,5.1,46.55,0
2968,32.0,47,4.4,0,0,6.0,56.03,0
2969,19.0,25,3.5,0,1,5.1,72.31,0
2970,40.0,16,5.0,0,0,5.7,39.9,0
2971,18.0,41,4.4,0,1,7.9,58.06,0
2972,37.0,65,2.1,0,0,4.0,36.11,0
2973,24.0,69,10.2,1,0,9.9,111.64,0
2974,57.0,20,2.9,0,0,2.8,42.57,0
2975,47.0,69,4.7,0,0,6.5,48.24,0
2976,39.0,36,5.1,0,0,6.4,69.91,0
2977,50.0,58,3.9,0,0,6.0,56.32,0
2978,29.0,48,4.8,1,0,4.9,77.35,0
2979,43.0,2,3.4,0,1,3.1,84.88,1
2980,39.0,29,6.5,0,0,6.1,63.28,0
2981,40.0,16,5.0,1,0,5.1,89.33,0
2982,50.0,35,6.4,1,0,7.8,77.56,0
2983,45.0,62,7.9,1,0,8.8,80.72,0
2984,40.0,4,4.4,1,0,3.2,69.13,0
2985,21.0,68,6.5,0,1,9.3,88.1,0
2986,28.0,51,8.1,1,0,7.5,94.09,0
2987,36.0,33,4.8,1,0,4.9,77.06,0
2988,38.0,24,6.4,0,0,5.2,64.26,0
2989,26.0,25,4.1,1,0,3.7,76.87,0
2990,62.0,28,7.4,0,0,7.2,79.26,0
2991,53.0,7,4.0,1,0,1.7,69.45,0
2992,44.0,36,6.4,0,0,4.4,47.81,0
2993,38.0,10,7.0,0,1,5.9,101.31,0
2994,35.0,36,2.6,0,0,4.4,38.54,0
2995,28.0,18,3.7,0,0,3.8,60.38,0
2996,38.0,6,3.6,0,0,3.8,51.96,1
2997,40.0,7,7.2,0,1,5.2,100.49,0
2998,25.0,12,2.6,1,0,3.0,62.02,1
2999,41.0,41,5.7,1,0,4.6,91.97,0
3000,36.0,63,6.5,0,0,6.6,59.46,0
3001,18.0,25,5.3,1,0,3.7,75.01,0
3002,29.0,53,7.5,0,0,6.8,84.56,0
3003,33.0,33,1.2,1,0,5.1,53.29,0
3004,56.0,6,6.2,0,1,6.7,73.17,0
3005,43.0,62,4.6,1,1,6.0,87.01,0
3006,24.0,66,2.0,1,0,3.1,60.47,0
3007,42.0,9,2.8,0,0,2.5,45.77,1
3008,22.0,67,8.1,0,0,9.2,69.02,0
3009,48.0,16,6.3,1,0,4.5,90.21,0
3010,33.0,55,6.6,1,1,10.0,92.22,0
3011,37.0,40,6.9,0,0,6.0,64.2,0
3012,51.0,26,2.3,0,1,5.3,47.18,0
3013,25.0,38,5.5,1,0,6.6,78.06,0
3014,24.0,35,7.2,1,0,9.2,88.61,0
3015,32.0,68,4.2,0,1,10.0,70.66,0
3016,48.0,59,7.7,1,0,9.1,97.22,0
3017,22.0,14,3.8,0,0,3.4,36.25,0
3018,18.0,47,5.2,1,0,6.4,76.76,0
3019,33.0,71,5.8,1,0,8.2,106.83,0
3020,43.0,72,6.5,0,0,6.3,61.76,0
3021,50.0,42,4.4,0,1,5.2,70.19,0
3022,33.0,51,7.0,1,1,9.9,90.88,0
3023,33.0,19,5.9,0,1,7.9,80.95,0
3024,49.0,66,1.7,1,0,6.0,47.73,1
3025,19.0,47,8.7,1,1,9.7,93.55,0
3026,34.0,65,3.1,0,0,5.7,49.82,0
3027,39.0,42,8.8,1,0,7.8,103.53,0
3028,42.0,38,4.7,0,0,7.0,37.28,0
3029,32.0,13,4.3,1,0,3.3,62.51,0
3030,38.0,44,5.8,1,0,5.5,76.17,0
3031,18.0,24,3.6,1,0,3.6,92.44,0
3032,31.0,30,1.2,0,0,2.0,38.93,1
3033,42.0,70,4.8,0,1,8.3,79.67,0
3034,28.0,38,5.8,0,0,6.8,71.04,0
3035,38.0,23,8.1,0,0,6.9,85.61,0
3036,42.0,57,2.6,0,1,5.6,64.53,0
3037,34.0,23,6.2,1,0,4.8,90.37,0
3038,39.0,36,4.8,0,1,6.1,74.13,0
3039,28.0,57,5.1,0,1,6.0,55.58,0
3040,35.0,1,6.9,0,0,5.8,67.61,0
3041,44.0,72,4.0,0,0,7.0,44.42,0
3042,39.0,3,5.3,1,0,5.4,52.41,0
3043,32.0,14,7.2,0,0,6.1,58.11,0
3044,40.0,34,7.1,0,0,5.1,60.35,0
3045,45.0,70,2.6,0,0,5.4,51.95,0
3046,18.0,69,3.8,0,0,6.3,47.29,0
3047,49.0,51,4.7,0,0,6.6,46.09,0
3048,34.0,29,6.6,1,0,7.9,74.91,0
3049,42.0,48,4.5,1,1,5.8,95.17,0
3050,49.0,16,5.2,0,0,5.0,57.26,0
3051,24.0,57,7.5,0,1,9.4,93.02,0
3052,30.0,10,4.3,1,0,6.1,84.75,0
3053,35.0,19,7.9,0,0,7.4,55.4,0
3054,30.0,67,1.8,0,0,4.3,41.4,0
3055,55.0,36,4.2,0,1,7.6,69.34,0
3056,29.0,4,2.3,1,0,1.5,63.72,1
3057,32.0,33,5.2,1,0,6.0,83.15,0
3058,40.0,28,6.5,0,0,5.6,79.55,0
3059,25.0,9,4.7,0,0,3.8,50.39,0
3060,34.0,6,4.1,1,0,4.4,76.27,0
3061,41.0,49,2.3,1,0,3.7,56.38,0
3062,34.0,22,8.4,1,1,5.4,105.72,0
3063,37.0,48,5.0,1,0,5.1,68.19,0
3064,32.0,21,4.1,1,0,5.4,59.48,0
3065,22.0,33,8.1,0,1,10.0,83.88,0
3066,41.0,56,4.3,0,0,5.1,69.09,0
3067,55.0,29,3.2,0,1,3.6,57.89,0
3068,38.0,53,3.6,0,0,4.7,44.48,0
3069,40.0,40,3.3,1,0,5.3,57.23,0
3070,44.0,18,2.9,1,0,2.7,67.1,0
3071,25.0,47,3.6,1,1,4.4,82.16,0
3072,55.0,13,9.8,1,1,9.6,120.69,0
3073,40.0,27,2.7,0,1,5.8,59.97,0
3074,54.0,62,2.0,1,0,6.1,63.87,0
3075,30.0,45,5.6,0,1,5.6,88.85,0
3076,56.0,3,4.8,1,1,6.2,117.07,0
3077,45.0,22,6.3,0,0,5.7,79.33,0
3078,43.0,27,3.9,0,0,3.4,50.54,0
3079,40.0,55,3.3,0,1,4.9,68.04,0
3080,35.0,67,8.3,0,0,7.3,72.67,0
3081,50.0,33,1.8,0,0,2.1,46.57,0
3082,39.0,2,5.7,0,1,4.8,71.71,0
3083,18.0,46,6.4,0,0,6.7,51.73,0
3084,26.0,33,6.6,1,1,9.3,88.17,0
3085,36.0,58,4.4,1,0,5.9,85.88,0
3086,41.0,7,2.5,1,0,0.6,69.76,1
3087,37.0,15,8.0,1,0,5.3,86.78,0
3088,50.0,26,4.1,0,0,4.5,66.6,1
3089,18.0,11,8.1,1,0,5.4,88.69,0
3090,39.0,38,5.7,0,0,5.8,73.76,0
3091,19.0,27,4.0,0,0,5.3,41.44,0
3092,45.0,7,5.8,1,0,5.1,85.75,0
3093,37.0,1,7.3,0,1,6.1,90.91,0
3094,42.0,21,5.2,0,0,3.7,50.51,0
3095,29.0,30,3.5,1,0,5.9,59.72,0
3096,50.0,8,1.4,1,0,0.7,62.44,0
3097,48.0,3,4.2,1,0,5.4,67.99,1
3098,43.0,55,6.6,0,0,9.0,47.24,0
3099,36.0,15,3.0,1,1,4.2,71.75,0
3100,43.0,36,6.4,1,1,6.5,108.68,0
3101,30.0,6,5.1,1,0,3.9,57.28,0
3102,46.0,42,6.5,1,1,9.5,104.53,0
3103,54.0,50,0.5,0,1,4.0,60.07,0
3104,48.0,18,2.2,0,0,1.1,25.67,1
3105,30.0,50,4.1,1,0,4.8,61.85,0
3106,41.0,30,8.7,1,1,9.5,121.8,0
3107,25.0,39,3.5,0,1,6.4,40.89,1
3108,43.0,12,4.7,1,0,4.0,78.01,0
3109,42.0,59,9.3,0,0,9.0,71.57,0
3110,19.0,44,5.9,0,0,6.2,73.67,0
3111,26.0,4,6.7,0,0,4.4,79.55,0
3112,35.0,36,3.7,0,1,6.0,71.84,0
3113,34.0,48,7.4,0,1,9.3,79.73,0
3114,25.0,14,7.7,1,0,5.8,94.07,0
3115,41.0,49,6.0,0,0,5.8,68.73,0
3116,40.0,67,4.8,0,1,9.5,81.1,0
3117,36.0,9,6.1,1,0,5.0,61.98,0
3118,30.0,21,1.7,0,0,3.0,23.97,0
3119,48.0,72,7.2,1,0,7.9,98.38,0
3120,54.0,16,3.3,1,0,3.0,58.62,0
3121,33.0,16,4.4,0,0,3.1,55.53,0
3122,31.0,28,7.6,1,0,8.2,101.29,0
3123,42.0,51,7.2,1,0,6.5,96.89,0
3124,34.0,56,1.8,1,1,4.5,88.54,1
3125,36.0,57,3.1,0,1,6.6,60.57,1
3126,45.0,52,6.3,0,0,5.8,47.54,0
3127,18.0,46,1.5,0,0,4.8,55.51,0
3128,51.0,38,7.8,1,0,6.0,74.73,0
3129,38.0,48,5.2,1,0,5.8,82.3,0
3130,33.0,41,7.8,1,0,7.1,88.42,0
3131,37.0,59,3.5,0,0,5.7,60.76,0
3132,37.0,67,3.7,0,1,6.6,68.71,0
3133,20.0,66,7.1,0,1,10.0,76.54,0
3134,52.0,27,4.4,0,1,5.1,67.27,0
3135,38.0,32,2.5,1,0,2.4,76.4,0
3136,42.0,56,6.1,0,0,6.9,71.23,0
3137,47.0,10,1.8,0,0,1.7,45.5,1
3138,27.0,40,7.9,1,0,7.2,95.43,0
3139,42.0,17,5.4,0,0,4.2,47.07,0
3140,35.0,58,3.2,1,0,6.5,63.74,0
3141,46.0,6,7.3,0,0,5.7,71.0,0
3142,18.0,39,7.3,1,0,7.3,101.71,0
3143,37.0,18,5.0,0,1,7.0,60.14,0
3144,31.0,72,9.6,0,0,8.9,60.6,0
3145,42.0,42,9.5,1,0,10.0,100.38,0
3146,42.0,4,5.6,1,0,2.5,85.48,0
3147,30.0,20,7.1,0,0,7.2,67.24,0
3148,30.0,28,7.6,1,0,5.1,98.36,0
3149,36.0,40,2.7,1,0,3.8,63.21,0
3150,29.0,65,5.6,0,0,6.5,70.14,0
3151,46.0,44,3.6,1,0,6.3,88.25,0
3152,34.0,23,3.4,0,0,4.3,52.01,0
3153,18.0,57,5.2,0,0,6.2,51.01,0
3154,34.0,47,5.4,0,0,6.7,28.99,0
3155,27.0,13,1.8,0,1,3.7,52.12,0
3156,21.0,16,5.7,0,1,7.0,79.71,0
3157,25.0,55,4.5,0,0,5.7,58.79,0
3158,39.0,65,7.8,0,0,8.0,65.36,0
3159,51.0,16,7.3,1,0,3.8,90.47,0
3160,41.0,37,3.3,1,1,5.3,108.26,0
3161,31.0,52,7.6,0,0,8.1,57.06,0
3162,42.0,10,6.1,0,1,5.2,63.61,1
3163,33.0,38,4.6,1,0,5.0,53.76,0
3164,31.0,44,4.0,0,0,6.1,59.34,0
3165,26.0,54,2.7,0,0,4.7,30.05,0
3166,20.0,51,2.6,0,0,3.6,39.2,0
3167,34.0,52,1.3,1,0,4.5,69.84,0
3168,39.0,70,5.0,0,0,7.2,70.58,0
3169,37.0,59,0.9,0,1,5.3,54.82,0
3170,33.0,13,3.3,1,0,2.5,61.2,0
3171,,41,6.3,0,0,5.2,64.96,0
3172,44.0,12,8.0,0,0,6.4,59.25,0
3173,24.0,50,2.7,1,0,4.8,67.73,0
3174,45.0,57,6.2,0,0,6.5,47.03,0
3175,27.0,50,4.4,1,1,7.2,88.45,0
3176,30.0,57,4.0,0,0,6.6,72.26,0
3177,23.0,54,5.3,0,1,6.9,87.23,0
3178,32.0,66,3.7,0,1,7.8,61.64,0
3179,47.0,8,4.8,1,0,3.7,74.68,0
3180,43.0,63,5.1,0,0,7.7,62.87,0
3181,47.0,9,7.3,0,1,8.2,82.42,0
3182,43.0,60,7.8,1,0,8.5,105.89,0
3183,26.0,63,3.8,1,0,5.8,58.26,0
3184,34.0,72,4.5,0,1,8.0,71.57,0
3185,30.0,3,6.6,0,0,3.7,54.99,0
3186,51.0,13,4.6,0,0,4.3,55.73,0
3187,26.0,9,6.4,0,0,5.0,63.32,0
3188,46.0,52,6.8,1,1,8.1,109.24,0
3189,46.0,62,7.0,1,0,6.1,94.42,0
3190,56.0,8,5.2,0,0,4.6,58.59,0
3191,33.0,45,2.7,0,0,3.8,31.94,0
3192,45.0,53,4.7,1,1,8.1,97.18,0
3193,60.0,63,4.0,1,1,6.1,93.82,0
3194,31.0,57,6.6,0,0,7.5,62.25,0
3195,22.0,54,8.1,0,0,8.3,92.22,0
3196,19.0,19,8.1,0,0,6.4,70.8,0
3197,45.0,67,6.8,1,0,9.7,105.22,0
3198,19.0,46,3.1,0,1,6.2,46.1,0
3199,34.0,10,7.8,1,0,4.2,88.16,0
3200,42.0,18,5.9,0,1,6.1,76.72,0
3201,39.0,12,3.4,1,0,1.3,87.16,1
3202,42.0,49,6.7,0,0,8.6,41.7,0
3203,40.0,23,4.6,0,1,6.1,82.47,0
3204,50.0,62,1.1,0,0,3.7,40.84,0
3205,28.0,11,3.0,0,0,1.3,50.56,1
3206,31.0,56,4.9,0,0,6.4,52.29,0
3207,30.0,55,4.8,1,1,8.7,100.5,0
3208,46.0,25,2.9,0,0,3.9,43.82,1
3209,47.0,9,6.5,0,1,7.1,75.7,0
3210,42.0,12,6.0,0,1,7.8,89.18,0
3211,49.0,11,2.1,0,0,3.6,41.44,0
3212,26.0,38,10.3,0,1,10.0,93.47,0
3213,54.0,28,2.6,0,0,3.8,46.94,0
3214,53.0,8,4.1,0,0,5.0,48.31,0
3215,45.0,47,5.8,0,1,6.9,74.26,0
3216,55.0,36,4.1,0,0,5.1,33.48,0
3217,21.0,50,7.9,0,0,7.0,64.3,0
3218,32.0,9,4.6,0,0,3.3,47.5,0
3219,30.0,60,3.2,1,0,6.5,73.82,0
3220,45.0,72,6.2,0,0,7.1,57.3,0
3221,27.0,67,0.5,0,0,4.8,59.34,0
3222,45.0,53,6.1,1,0,6.3,69.98,0
3223,51.0,17,7.6,0,1,8.8,75.44,0
3224,44.0,53,0.5,0,1,6.0,47.1,0
3225,40.0,28,4.2,0,0,3.4,54.6,0
3226,28.0,63,1.7,1,0,5.0,60.26,0
3227,29.0,15,5.0,1,0,5.4,74.01,0
3228,50.0,19,9.5,1,1,8.7,110.48,0
3229,45.0,70,5.5,1,0,7.9,86.58,0
3230,37.0,47,4.6,1,0,4.3,105.16,0
3231,33.0,71,0.5,1,1,7.6,66.91,0
3232,18.0,48,2.8,0,0,3.6,49.69,0
3233,27.0,20,4.7,0,0,4.0,69.36,0
3234,57.0,37,5.2,1,0,5.3,82.34,0
3235,25.0,2,5.7,1,1,5.7,106.81,0
3236,39.0,64,6.5,0,0,8.2,61.87,0
3237,48.0,36,3.2,0,0,4.5,63.84,0
3238,25.0,5,5.1,1,1,4.2,108.38,0
3239,39.0,64,4.0,0,1,6.3,81.42,0
3240,47.0,7,3.1,0,0,4.2,44.32,0
3241,38.0,70,3.3,1,0,6.9,78.07,0
3242,66.0,22,6.1,0,0,4.1,59.66,0
3243,21.0,46,0.5,0,0,3.0,40.22,0
3244,48.0,40,1.3,1,0,3.7,57.39,0
3245,36.0,61,11.3,0,0,10.0,98.36,0
3246,45.0,46,3.7,1,0,4.4,78.8,0
3247,42.0,28,7.9,1,0,8.0,90.11,0
3248,30.0,35,,1,0,5.9,88.11,0
3249,40.0,1,3.9,1,0,2.1,71.23,1
3250,19.0,29,6.3,0,1,7.0,69.23,0
3251,44.0,9,5.2,0,0,3.3,53.0,0
3252,40.0,9,4.6,1,0,4.1,75.49,0
3253,44.0,22,4.9,0,0,3.0,42.98,0
3254,48.0,63,5.8,0,0,7.0,63.93,0
3255,41.0,66,3.6,1,0,5.5,77.33,0
3256,39.0,58,4.0,1,0,3.7,75.03,0
3257,29.0,70,3.0,1,0,5.9,78.4,0
3258,30.0,55,2.6,1,0,5.2,64.27,1
3259,49.0,13,8.7,1,0,5.3,83.63,0
3260,52.0,19,3.2,1,0,3.2,64.44,0
3261,35.0,33,7.0,0,0,5.2,56.67,0
3262,38.0,65,4.3,0,0,6.4,47.78,0
3263,28.0,60,6.1,1,0,8.4,86.42,0
3264,49.0,12,5.0,0,0,3.6,75.21,0
3265,44.0,43,1.4,1,0,2.8,46.72,0
3266,57.0,17,5.1,1,0,6.5,89.17,0
3267,29.0,68,6.2,1,0,7.0,76.03,0
3268,34.0,29,3.1,1,0,2.7,75.04,1
3269,40.0,55,9.6,1,0,9.5,96.85,0
3270,44.0,7,6.6,0,1,8.9,85.44,0
3271,35.0,44,6.6,0,0,7.1,79.53,0
3272,29.0,5,6.9,0,1,5.9,69.44,0
3273,46.0,60,0.5,0,1,5.4,55.6,0
3274,45.0,6,6.4,0,0,5.5,65.58,0
3275,28.0,7,9.6,1,0,7.6,112.99,0
3276,51.0,46,6.5,0,0,7.6,63.31,0
3277,49.0,57,4.5,0,0,6.9,86.81,0
3278,39.0,54,2.8,0,0,4.5,55.69,0
3279,38.0,46,2.6,0,0,4.0,49.2,0
3280,43.0,10,2.3,0,0,3.0,45.37,0
3281,29.0,4,4.2,0,0,0.7,56.92,1
3282,38.0,67,2.9,1,1,4.3,90.69,0
3283,18.0,25,4.7,0,0,3.9,54.92,0
3284,46.0,61,5.4,0,1,8.0,61.86,0
3285,22.0,38,1.6,0,0,3.7,43.66,0
3286,53.0,32,3.5,1,0,3.5,78.09,0
3287,34.0,23,3.8,1,1,6.5,97.76,0
3288,35.0,37,3.8,1,0,4.6,77.73,0
3289,31.0,3,5.0,1,0,2.9,87.78,0
3290,35.0,13,5.2,0,0,5.6,60.86,0
3291,52.0,34,4.2,0,1,6.4,71.63,0
3292,18.0,65,3.7,0,1,6.0,71.58,0
3293,50.0,8,5.0,1,0,4.6,92.1,0
3294,41.0,9,7.9,0,0,6.7,84.09,0
3295,25.0,28,2.1,1,0,1.6,55.61,0
3296,27.0,18,7.3,0,1,7.6,82.39,0
3297,54.0,42,1.7,0,0,3.9,48.19,0
3298,28.0,41,5.7,0,1,5.9,84.21,0
3299,26.0,70,7.1,1,0,9.5,84.13,0
3300,49.0,33,2.4,0,1,4.1,62.4,1
3301,41.0,54,5.7,1,0,5.8,91.38,0
3302,28.0,36,2.9,0,0,3.6,63.72,0
3303,40.0,56,7.3,0,0,8.6,90.24,0
3304,27.0,17,1.8,0,0,3.1,20.83,1
3305,49.0,10,3.2,0,0,4.4,54.59,0
3306,48.0,44,5.3,0,1,6.5,70.05,0
3307,43.0,2,6.4,0,1,6.5,93.65,0
3308,41.0,14,5.2,0,1,6.5,62.22,0
3309,55.0,41,6.0,1,0,6.7,78.12,0
3310,37.0,2,3.9,0,0,1.9,47.76,1
3311,26.0,19,2.8,0,0,3.2,50.79,0
3312,42.0,1,7.9,1,1,7.4,110.94,0
3313,58.0,2,6.0,1,0,3.7,77.7,0
3314,27.0,27,4.0,0,0,4.7,33.02,1
3315,34.0,2,1.7,1,0,1.5,56.82,0
3316,42.0,51,7.4,1,0,6.4,98.99,0
3317,37.0,10,7.5,0,0,6.4,82.52,0
3318,28.0,19,4.6,0,0,4.3,42.4,1
3319,49.0,13,3.7,0,0,1.3,38.9,0
3320,61.0,48,4.5,0,0,5.2,45.04,0
3321,39.0,56,4.6,1,1,7.6,96.72,0
3322,28.0,72,6.5,0,0,7.5,64.63,0
3323,22.0,56,2.7,0,1,6.5,60.55,0
3324,40.0,50,3.8,1,0,4.9,58.36,0
3325,49.0,45,4.6,1,0,6.5,57.85,0
3326,42.0,59,5.5,0,0,7.1,52.65,0
3327,37.0,39,6.7,1,1,10.0,113.99,0
3328,32.0,21,5.6,1,1,5.0,103.18,0
3329,27.0,55,8.5,1,0,9.0,114.36,0
3330,46.0,57,3.0,0,0,5.0,29.9,0
3331,47.0,41,7.9,0,0,8.0,70.64,0
3332,22.0,70,3.1,0,1,8.5,79.41,0
3333,53.0,49,4.2,0,0,4.0,48.06,0
3334,43.0,44,5.8,0,1,8.4,66.1,0
3335,51.0,35,7.4,1,0,7.2,64.73,0
3336,24.0,5,4.2,0,0,2.3,47.88,0
3337,24.0,71,5.8,0,0,8.8,53.8,0
3338,36.0,51,4.4,1,0,5.7,70.35,0
3339,43.0,57,0.5,0,1,4.0,55.5,0
3340,55.0,58,4.9,1,1,8.3,117.77,0
3341,45.0,36,2.5,1,1,6.0,73.85,0
